,productId,productName,priceOriginal,priceSale,productLink,imageLink,company,gender,description
50,984367001,Платье рельефной вязки,1 899 Pуб,1 899 Pуб,https://www2.hm.com/ru_ru/productpage.0984367001.html,"https://lp2.hm.com/hmgoepprod?set=source[/96/e4/96e4bc5d36a083c1813b576ba0ab36a6c23ab611.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Платье длиной до икр из мягкого и тонкого трикотажа из смесовой вискозы в рубчик. Прямой фасон с отложным воротником, v-образным вырезом спереди, заниженной линией плеча, коротким рукавом и разрезами по бокам снизу. Без подкладки."
51,949191003,Пляжное платье,2 299 Pуб,2 299 Pуб,https://www2.hm.com/ru_ru/productpage.0949191003.html,"https://lp2.hm.com/hmgoepprod?set=source[/4b/3e/4b3e02fd79fbec9328a59ec778429bb1c21fafbc.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Пляжное платье без бретелей длиной до икр из воздушной ткани. Спереди запах, сверху узкая резинка и широкий волан."
52,980238008,Платье из смесового льна,1 599 Pуб,1 599 Pуб,https://www2.hm.com/ru_ru/productpage.0980238008.html,"https://lp2.hm.com/hmgoepprod?set=source[/97/e0/97e02eff1baf6c8bc9fa1703315f8d94a1a56370.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Короткое облегающее платье из ткани из смеси льна с хлопком. Вырез горловины каре, двухслойные узкие регулируемые бретели, скрещивающиеся на спинке. Потайная молния сбоку. Подкладка из мягкой хлопковой вуали."
53,934606004,Платье-кафтан с вышивкой,3 499 Pуб,3 499 Pуб,https://www2.hm.com/ru_ru/productpage.0934606004.html,"https://lp2.hm.com/hmgoepprod?set=source[/2d/de/2ddef12a652b3fb8fa7ebf35b08b99fe84fe5e01.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Платье длиной до икры из воздушного хлопка с вышивкой. Круглый вырез горловины с треугольным вырезом и узкие, перекрученные завязки спереди. Отрезное по съемному поясу на талии, длинные пышные рукава реглан с узкими манжетами. Без подкладки."
54,958135003,Хлопковое платье-футболка,1 199 Pуб,1 199 Pуб,https://www2.hm.com/ru_ru/productpage.0958135003.html,"https://lp2.hm.com/hmgoepprod?set=source[/92/ef/92efb0451c6094c8cf5cb3153e24b645d5508a09.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Короткое платье из мягкого хлопкового трикотажа. Круглый вырез горловины, а также заниженная линия плеча и короткие рукава. Модель отрезная по сборке снизу."
55,988619001,Платье с поясом,2 999 Pуб,2 999 Pуб,https://www2.hm.com/ru_ru/productpage.0988619001.html,"https://lp2.hm.com/hmgoepprod?set=source[/01/a7/01a71694fe6f98bb5070108558c808e84887c550.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Короткое платье из хлопковой ткани с круглой горловиной и глубоким вырезом спереди с потайной застежкой на крючок и пуговицу сверху. Плавно заниженная линия плеча, длинный широкий рукав с узким манжетом на пуговице, отрезная талия с длинным завязывающимся поясом, а также летящая юбка клеш."
56,988619002,Платье с поясом,2 999 Pуб,2 999 Pуб,https://www2.hm.com/ru_ru/productpage.0988619002.html,"https://lp2.hm.com/hmgoepprod?set=source[/9e/4b/9e4bd9008e388722b87f4431772dc5fc8d6c4c3c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Короткое платье из хлопковой ткани с круглой горловиной и глубоким вырезом спереди с потайной застежкой на крючок и пуговицу сверху. Плавно заниженная линия плеча, длинный широкий рукав с узким манжетом на пуговице, отрезная талия с длинным завязывающимся поясом, а также летящая юбка клеш."
57,917833002,Платье из смесового шелка,9 999 Pуб,9 999 Pуб,https://www2.hm.com/ru_ru/productpage.0917833002.html,"https://lp2.hm.com/hmgoepprod?set=source[/d4/ff/d4ff52cad06ac8a335504c77c9822ac793e20e92.jpg],origin[dam],category[ladies_dresses_mididresses],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,Платье длиной до икры из смесового шелка. Воротник-стойка и застежка спереди. Длинные рукава реглан с манжетами на застежке. Без подкладки.
58,958135001,Хлопковое платье-футболка,1 199 Pуб,1 199 Pуб,https://www2.hm.com/ru_ru/productpage.0958135001.html,"https://lp2.hm.com/hmgoepprod?set=source[/56/77/5677802f0f830d0294e5d5843c9361158c30b46c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Короткое платье из мягкого хлопкового трикотажа. Круглый вырез горловины, а также заниженная линия плеча и короткие рукава. Модель отрезная по сборке снизу."
59,991209001,Платье из трикотажа в рубчик,1 199 Pуб,1 199 Pуб,https://www2.hm.com/ru_ru/productpage.0991209001.html,"https://lp2.hm.com/hmgoepprod?set=source[/b3/5f/b35f8c83e4a3bb9668637f384b8488fcba9e58dc.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,Платье без рукавов длиной до икр из хлопкового трикотажа в рубчик. Без подкладки.
60,991209008,Платье из трикотажа в рубчик,1 199 Pуб,1 199 Pуб,https://www2.hm.com/ru_ru/productpage.0991209008.html,"https://lp2.hm.com/hmgoepprod?set=source[/a3/ac/a3ac30ed99e15c6bb9f5e8595a1c90808dcd66ad.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",HM,Women,Платье без рукавов длиной до икр из хлопкового трикотажа в рубчик. Без подкладки.
61,1010088001,Платье-кафтан,3 999 Pуб,3 999 Pуб,https://www2.hm.com/ru_ru/productpage.1010088001.html,"https://lp2.hm.com/hmgoepprod?set=source[/15/94/1594dd5a5c591332fc590ba275f66607335aafcf.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Длинное широкое платье-кафтан из тканого материала. Треугольный вырез со складкой спереди для дополнительного объема, длинные широкие рукава «летучая мышь» и широкий пояс на талии. Незаметные карманы в боковых швах и разрезы снизу по бокам."
62,999478001,Платье из смесового лиоцелла,3 499 Pуб,3 499 Pуб,https://www2.hm.com/ru_ru/productpage.0999478001.html,"https://lp2.hm.com/hmgoepprod?set=source[/34/6c/346ce86543a624a87fe7f041918debe54c8990fa.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Платье длиной до щиколотки из тканого материала из смесового лиоцелла. Лиф на подкладке, глубокий вырез горловины со швом под бюстом. Открытая спина с очень узкими бретелями, перекрещенными сзади и завязывающимися снизу. Снизу вставки, создающие клеш и ширину юбки. Потайная молния на спинке."
63,990431001,Платье с открытыми плечами,2 299 Pуб,2 299 Pуб,https://www2.hm.com/ru_ru/productpage.0990431001.html,"https://lp2.hm.com/hmgoepprod?set=source[/b0/3f/b03fc38d7b4e572bfc4bd82ca6cd675c7aca620d.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Расклешенное платье из смесовой вискозной ткани с открытыми плечами, длина до икр. Сверху резинка с небольшой оборкой и небольшой разрез на завязках сзади сверху. Длинный пышный рукав с узкой резинкой на манжетах, а также разрезы снизу по бокам. Без подкладки."
64,970261002,Платье с оборкой,1 599 Pуб,1 599 Pуб,https://www2.hm.com/ru_ru/productpage.0970261002.html,"https://lp2.hm.com/hmgoepprod?set=source[/88/e4/88e4874fbdd587e6b5e0c5c46488bc1720f366e3.jpg],origin[dam],category[ladies_dresses_mididresses],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",HM,Women,"Воздушное платье длиной до икры из хлопковой ткани. Бретели с оборками и глубокий вырез спереди, а также сборка и короткая резинка сзади. Без подкладки."
65,1009482001,Короткий кафтан,2 999 Pуб,2 999 Pуб,https://www2.hm.com/ru_ru/productpage.1009482001.html,"https://lp2.hm.com/hmgoepprod?set=source[/27/0d/270d7a3d35d1b01256766fcd00e07903b74f9888.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Короткий кафтан из вискозы с треугольным вырезом горловины, длинным и широким рукавом, а также съемным поясом на талии. Без подкладки."
66,991390001,Платье из смесового льна,2 999 Pуб,2 999 Pуб,https://www2.hm.com/ru_ru/productpage.0991390001.html,"https://lp2.hm.com/hmgoepprod?set=source[/97/e2/97e2d704f6b739d9e86f2d8a3b74306c3b052f3c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Короткое платье из ткани из хлопка со льном. Широкие плечи, двухслойная кокетка и низкие проймы. Отложной воротник, планка на пуговицах и потайная молния сбоку. Без подкладки."
67,972824001,Хлопковое платье,1 599 Pуб,1 599 Pуб,https://www2.hm.com/ru_ru/productpage.0972824001.html,"https://lp2.hm.com/hmgoepprod?set=source[/ab/5b/ab5b437c231b7fa3f22cf18765e5e15d2558f708.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Короткое платье из хлопковой ткани. V-образный вырез горловины с декоративным узлом спереди и сзади. Потайная молния сбоку, короткие рукава-фонарики на узкой резинке снизу, отрезная талия на узкой резинке сзади, а также слегка расклешенная юбка. Без подкладки."
68,975988003,Атласное платье,1 899 Pуб,1 899 Pуб,https://www2.hm.com/ru_ru/productpage.0975988003.html,"https://lp2.hm.com/hmgoepprod?set=source[/de/cb/decb804fb38c7de88442c0f830f7fdca976b7a76.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,Атласное платье без рукавов длиной до колена. Небольшой воротник стойка и сборка на резинке спереди и сзади. Небольшой разрез спереди с обтянутой пуговицей сверху. Без подкладки.
69,829145012,Платье с рисунком,1 199 Pуб,1 199 Pуб,https://www2.hm.com/ru_ru/productpage.0829145012.html,"https://lp2.hm.com/hmgoepprod?set=source[/a9/e3/a9e301768c6d67a0edaa562379fd7b453c5a42c7.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Короткое платье из вискозной ткани с рисунком. V-образный вырез горловины, шов под бюстом и пришитые ленты на талии сзади. Короткие рукава-фонарики с резинкой и оборкой снизу, а также потайная молния сбоку. Без подкладки."
70,938035009,Трикотажное платье с v-вырезом,1 199 Pуб,1 199 Pуб,https://www2.hm.com/ru_ru/productpage.0938035009.html,"https://lp2.hm.com/hmgoepprod?set=source[/28/09/28091531ee440150429be0469d82e7d87e547ff2.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Платье длиной до икры из мягкого трикотажа из смеси модала и хлопка с треугольным вырезом, рукавами-крылышками и высокими разрезами по бокам."
71,991392001,Платье из смесового лиоцелла,2 299 Pуб,2 299 Pуб,https://www2.hm.com/ru_ru/productpage.0991392001.html,"https://lp2.hm.com/hmgoepprod?set=source[/c8/ce/c8ce974272e2ef80e2e05bebf3ae74d0a310e80d.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Платье-трапеция длиной до колена из воздушного смесового лиоцелла с треугольным вырезом, глубоким вырезом с перемычкой на спине, на узких эластичных бретелях. Без подкладки."
72,990431003,Платье с открытыми плечами,2 299 Pуб,2 299 Pуб,https://www2.hm.com/ru_ru/productpage.0990431003.html,"https://lp2.hm.com/hmgoepprod?set=source[/0f/cd/0fcdaad06538c92312358115a17559ec9217ad00.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Расклешенное платье из смесовой вискозной ткани с открытыми плечами, длина до икр. Сверху резинка с небольшой оборкой и небольшой разрез на завязках сзади сверху. Длинный пышный рукав с узкой резинкой на манжетах, а также разрезы снизу по бокам. Без подкладки."
73,965554001,Длинное платье из поплина,2 999 Pуб,2 999 Pуб,https://www2.hm.com/ru_ru/productpage.0965554001.html,"https://lp2.hm.com/hmgoepprod?set=source[/39/9c/399c66b749600c9a0658dc265c9758db4f868157.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Длинное платье-трапеция из воздушного хлопкового поплина. Узкие бретели, которые завязываются на спине. Декоративная сборка сверху и присборенный волан с вышивкой ришелье снизу. Без подкладки."
74,972733005,Платье из жатого хлопка,2 299 Pуб,2 299 Pуб,https://www2.hm.com/ru_ru/productpage.0972733005.html,"https://lp2.hm.com/hmgoepprod?set=source[/38/de/38de90f36ff10ea8deb38cb47dd3d69e4b67037d.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,Свободное платье-трапеция длиной до икры из жатой хлопковой ткани. Узкие бретели и вафельная сборка по краю спереди и сзади. Шов на бедрах и снизу для дополнительной ширины. Без подкладки.
75,968878003,Платье длиной до икры,1 599 Pуб,1 599 Pуб,https://www2.hm.com/ru_ru/productpage.0968878003.html,"https://lp2.hm.com/hmgoepprod?set=source[/0a/0f/0a0f81f3b8df7dc3fe8e18b593a64e8663738e78.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",HM,Women,Платье длиной до икры из ткани из вискозы LivaEco™. Воротник и потайная застежка сверху спереди. Длинные рукава реглан с манжетами на застежке. Отрезная модель со сборкой снизу для дополнительной ширины. Без подкладки.
76,988597004,Платье с разрезами,1 899 Pуб,1 899 Pуб,https://www2.hm.com/ru_ru/productpage.0988597004.html,"https://lp2.hm.com/hmgoepprod?set=source[/91/a6/91a6a968fd9402e73212a4db417988e45893cca7.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Платье длиной до икр из воздушной хлопковой ткани на очень узких бретелях. Горизонтальная перемычка на спинке, сборка сверху и высокие разрезы снизу по бокам. Без подкладки."
77,965888004,Платье с v-образным вырезом,2 299 Pуб,2 299 Pуб,https://www2.hm.com/ru_ru/productpage.0965888004.html,"https://lp2.hm.com/hmgoepprod?set=source[/b6/6f/b66f4a0b0a207e02d3e0fd0032aaba10c3cb4ef5.jpg],origin[dam],category[ladies_dresses_mididresses],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",HM,Women,Платье из тканого материала без рукавов длиной до икр. Глубокий треугольный вырез спереди и сзади. Свободный силуэт и шов со сборкой снизу для дополнительной ширины. Без подкладки.
78,914550001,Джинсовое платье оверсайз,2 299 Pуб,2 299 Pуб,https://www2.hm.com/ru_ru/productpage.0914550001.html,"https://lp2.hm.com/hmgoepprod?set=source[/72/b3/72b3a2c919edac791c37b8d7e9fa239975a4c61b.jpg],origin[dam],category[ladies_dresses_denim],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Короткое платье оверсайз из мягкого хлопкового денима стретч с отложным воротником, застежкой на пуговицы спереди и кокеткой сзади. Открытый нагрудный карман, заниженная линия плеча, длинный рукав с манжетом на пуговице и плавно скругленный низ подола с разрезами по бокам. Спинка удлинена. Часть хлопка в составе платья - вторично переработанный."
79,966531009,Платье в рубчик,799 Pуб,799 Pуб,https://www2.hm.com/ru_ru/productpage.0966531009.html,"https://lp2.hm.com/hmgoepprod?set=source[/cd/96/cd96bce532dc739aeafd6165c1ce89f3c2286237.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,Облегающее платье длиной до колена из хлопкового трикотажа в рубчик. Вырез горловины каре спереди. Модель без рукавов. Без подкладки.
80,917833001,Платье из смесового шелка,9 999 Pуб,9 999 Pуб,https://www2.hm.com/ru_ru/productpage.0917833001.html,"https://lp2.hm.com/hmgoepprod?set=source[/56/ef/56effee638c3060c9e10dca537b29cea323b6e86.jpg],origin[dam],category[ladies_dresses_mididresses],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,Платье длиной до икры из смесового шелка. Воротник-стойка и застежка спереди. Длинные рукава реглан с манжетами на застежке. Без подкладки.
81,968800001,Платье-жакет без рукавов,2 999 Pуб,2 999 Pуб,https://www2.hm.com/ru_ru/productpage.0968800001.html,"https://lp2.hm.com/hmgoepprod?set=source[/44/c4/44c4ae1f5d8bb59f34cbed68df9522267b894753.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Приталенное платье-жакет длиной до колена из смеси льна и вискозы с английским воротником с заостренными лацканами. Модель без рукавов, с запахивающейся полочкой на двубортной застежке. Съемный пояс на талии. На подкладке."
82,991390004,Платье из смесового льна,2 999 Pуб,2 999 Pуб,https://www2.hm.com/ru_ru/productpage.0991390004.html,"https://lp2.hm.com/hmgoepprod?set=source[/f3/e8/f3e88918886a29719aaca0a726a507084c52dea9.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Короткое платье из ткани из хлопка со льном. Широкие плечи, двухслойная кокетка и низкие проймы. Отложной воротник, планка на пуговицах и потайная молния сбоку. Без подкладки."
83,979578006,Плиссированное платье,2 299 Pуб,2 299 Pуб,https://www2.hm.com/ru_ru/productpage.0979578006.html,"https://lp2.hm.com/hmgoepprod?set=source[/41/3b/413ba05da5e09047894c404c92f93b5981a0cdac.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",HM,Women,"Короткое платье без рукавов из воздушного шифона плиссе. Плавный трапециевидный силуэт с круглым, довольно широким вырезом горловины. На подкладке."
84,977894001,Платье из смесового льна,2 999 Pуб,2 999 Pуб,https://www2.hm.com/ru_ru/productpage.0977894001.html,"https://lp2.hm.com/hmgoepprod?set=source[/49/06/490666d58af5b6d8b0b5548bd6b3600556a170fe.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Платье длиной до икр из воздушной ткани. Сборка сверху и закрытая резинка на спине. Узкие регулируемые бретели. Объемный силуэт трапеция. На подкладке. Платье произведено из льна и органического хлопка и входит в нашу коллекцию, украшенную нарисованными вручную луговыми цветами. Рисунок создан нашими дизайнерами принтов - Kavita, Abigail, Holly и Florentin, собравшими и изобразившими акварелью свои любимые цветы."
85,965803002,Атласное платье трапеция,2 299 Pуб,2 299 Pуб,https://www2.hm.com/ru_ru/productpage.0965803002.html,"https://lp2.hm.com/hmgoepprod?set=source[/20/68/2068b094bc2ea9d65da835d8a689f414963f8a0e.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,Платье длиной до икр из атласа с глубоким v-вырезом спереди и узкими регулируемыми бретелями. Силуэт трапеция со складкой спереди и сзади для дополнительной ширины. Без подкладки.
86,984762001,H&M+ Платье-кафтан с v-вырезом,2 299 Pуб,2 299 Pуб,https://www2.hm.com/ru_ru/productpage.0984762001.html,"https://lp2.hm.com/hmgoepprod?set=source[/fb/ce/fbce0cc0127e705aba8899c2767bc0ba42737f2e.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Платье-кафтан длиной до икры из тканого материала. Глубокий треугольный вырез горловины со складкой спереди для дополнительного объема, короткие рукава и прямой кроя снизу. Без подкладки."
87,928853004,Платье из жатого хлопка,2 299 Pуб,2 299 Pуб,https://www2.hm.com/ru_ru/productpage.0928853004.html,"https://lp2.hm.com/hmgoepprod?set=source[/81/01/81015f512427f406eabb8438ac56daba69df841c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Платье длиной до икры из жатого хлопка. Небольшой воротник-стойка со сборками по кругу, треугольный вырез спереди. Длинные объемные рукава реглан с манжетом на узкой закрытой резинкой. Съемный пояс на талии, слегка скругленный низ. Слегка удлиненная спинка. Без подкладки."
88,954579003,Платье из смесового льна,2 799 Pуб,2 799 Pуб,https://www2.hm.com/ru_ru/productpage.0954579003.html,"https://lp2.hm.com/hmgoepprod?set=source[/98/18/9818e8ea51a304245a52a57fed9c36c203c5a513.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Короткое платье из тканого материала из смеси льна и хлопка. Треугольный вырез и полочка на запахе. Короткие присборенные рукава с узкой резинкой снизу. Отрезная талия с заложенными складками для дополнительной ширины, а также завязки сбоку. Без подкладки."
89,964443001,Пляжное платье из хлопка,2 299 Pуб,2 299 Pуб,https://www2.hm.com/ru_ru/productpage.0964443001.html,"https://lp2.hm.com/hmgoepprod?set=source[/5c/a7/5ca79b5cef21654fbe3369e63fa82eb6240b508c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,Короткое пляжное платье клеш из хлопковой ткани с глубоким v-образным вырезом горловины и расклешенным рукавом длиной три четверти. Швы со вставкой мережками и сборка для дополнительной ширины и летящего силуэта. Без подкладки.
90,997346001,Широкое длинное платье,2 999 Pуб,2 999 Pуб,https://www2.hm.com/ru_ru/productpage.0997346001.html,"https://lp2.hm.com/hmgoepprod?set=source[/73/dc/73dcb3e653a1f3838d1b704b210e92981cf33357.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Объемное платье длиной до щиколотки из хлопковой ткани. Узкие бретели, а также сборка сверху. На подкладке."
91,949749002,Платье с разрезом спереди,2 299 Pуб,2 299 Pуб,https://www2.hm.com/ru_ru/productpage.0949749002.html,"https://lp2.hm.com/hmgoepprod?set=source[/f9/93/f993bc1f7c59bf017ac21f8e22871f9f48ad9e4d.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Матерчатое платье длиной до икр с круглым вырезом горловины и глубоким вырезом на сзади с узкими завязками на спине и на шее. Длинный рукав, облегающие манжеты с небольшим разрезом и обтянутой пуговицей, отрезная талия и юбка клеш с разрезом спереди. Без подкладки."
92,966529001,Платье в рубчик,799 Pуб,799 Pуб,https://www2.hm.com/ru_ru/productpage.0966529001.html,"https://lp2.hm.com/hmgoepprod?set=source[/7f/c0/7fc02c1573274838c3f7593cb2a023b9ed29c4d1.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,Короткое облегающее платье из вискозного трикотажа в рубчик. Очень узкие бретели и глубокий вырез на спине. Без подкладки.
93,950160002,Платье-рубашка из льна,2 299 Pуб,2 299 Pуб,https://www2.hm.com/ru_ru/productpage.0950160002.html,"https://lp2.hm.com/hmgoepprod?set=source[/a8/95/a895ae7b74896995776d455137f65c16ce9001f2.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Короткое платье из вискозной ткани с добавлением льна с воротником и застежкой на потайные пуговицы спереди. Кокетка со встречной складкой на спинке. Заниженная линия плеча и короткий рукав с пришитым отворотом, отрезное по поясу на талии. Без подкладки."
94,994877001,Платье-рубашка длиной до икр,3 499 Pуб,3 499 Pуб,https://www2.hm.com/ru_ru/productpage.0994877001.html,"https://lp2.hm.com/hmgoepprod?set=source[/8d/91/8d91fb63591274ca5271b04334620226d8edaacc.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Платье длиной до икры хлопковой ткани. Отложной воротник и застежка спереди. Двухслойная кокетка, плечевые швы смещены вперед, отрезная по складке на спинке. Свободная посадка, заниженная линия плеча, длинные рукава с манжетами на пуговицах и разрезами по бокам. Без подкладки."
95,973735001,Платье из смесового шелка,6 999 Pуб,6 999 Pуб,https://www2.hm.com/ru_ru/productpage.0973735001.html,"https://lp2.hm.com/hmgoepprod?set=source[/68/22/6822cb2d1b08bf88956f92b4f2d8abcde72d209a.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Прямое платье длиной до икр из струящейся ткани из смеси шелка и вискозы. Свободный силуэт с заниженной линией плеча и отложным воротником, а также потайной застежкой спереди по всей длине. Двухслойная кокетка со швом на спинке и разрезы по бокам. Без подкладки."
96,993868003,Платье с v-образным вырезом,2 799 Pуб,2 799 Pуб,https://www2.hm.com/ru_ru/productpage.0993868003.html,"https://lp2.hm.com/hmgoepprod?set=source[/dc/ad/dcadb055172c1e7d6be3d269ca5e6f759bdf7c74.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Короткое облегающее платье из смесовой вискозной ткани. Верх в два слоя с глубоким v-образным вырезом, узкими бретелями и глубоким вырезом на спинке с застежкой на потайную молнию. Без подкладки."
97,988902002,Платье-рубашка из лиоцелла,1 899 Pуб,1 899 Pуб,https://www2.hm.com/ru_ru/productpage.0988902002.html,"https://lp2.hm.com/hmgoepprod?set=source[/51/4a/514a2a665cd918613f45e1014417b7fe3ce3c34f.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Платье длиной до икр из воздушной ткани из смесового лиоцелла с глубоким v-образным вырезом горловины и складкой спереди. Свободный силуэт с плавно заниженной линией плеча и длинным рукавом с манжетой на обтянутых пуговицах. Скругленный нижний край, спинка немного удлинена. Без подкладки."
98,929268004,Платье-футболка с принтом,1 599 Pуб,1 599 Pуб,https://www2.hm.com/ru_ru/productpage.0929268004.html,"https://lp2.hm.com/hmgoepprod?set=source[/d6/5f/d65fd2d9e16c947edb3de8e457b80211467d6caf.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,Короткое платье-футболка из мягкого хлопкового трикотажа с принтом спереди. Заниженная линия плеча и круглый вырез горловины с рельефной трикотажной окантовкой по краю. Без подкладки.
99,972525001,Платье из смесового лиоцелла,2 999 Pуб,2 999 Pуб,https://www2.hm.com/ru_ru/productpage.0972525001.html,"https://lp2.hm.com/hmgoepprod?set=source[/8e/64/8e64b62a0a033ca1629d89874327d6dedf4c1718.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",HM,Women,"Длинное платье из лиоцеллового Tencel™ и органического льна. Свободный силуэт с треугольным вырезом и кулиской спереди, длинные, объемные рукава-баллоны с узкими манжетами на пуговице, отрезное по бедрам на закрытой резинке и расклешенная юбка с двумя разрезами спереди. Без подкладки."
